v,vw,o,c,h,l,t,n
17398.0,155.312,155.41,155.15,155.41,155.09,1676538000000,468
15604.0,155.0864,155.2,155.03,155.2,155.02,1676539800000,280
3433.0,155.0261,155.02,155.1,155.1,155.0,1676541600000,127
5497.0,155.1472,155.15,155.1,155.2,155.1,1676543400000,186
16602.0,155.2255,155.06,155.22,155.29,155.06,1676545200000,225
15536.0,155.2775,155.26,155.3,155.33,155.2,1676547000000,209
48877.0,155.1177,155.29,154.9,155.42,154.85,1676548800000,1000
6555.0,154.9172,154.9,154.94,154.97,154.9,1676550600000,225
139181.0,154.9227,154.93,154.75,155.7,154.6414,1676552400000,3143
880030.0,154.6088,154.68,153.49,154.68,153.1,1676554200000,5730
328449.0,153.4338,153.46,153.3,153.78,153.02,1676556000000,4796
8102001.0,153.9817,153.51,154.08,154.6571,153.3475,1676557800000,88976
4756756.0,154.3456,154.075,154.75,154.925,153.8,1676559600000,41251
3882610.0,154.93,154.745,155.15,155.22,154.56,1676561400000,35284
3661247.0,155.2056,155.16,155.2499,155.46,154.8889,1676563200000,31594
2780426.0,155.2879,155.25,155.07,155.5,155.01,1676565000000,25472
3064752.0,155.1901,155.065,155.41,155.5,154.75,1676566800000,24091
3759209.0,155.8709,155.4195,155.93,156.17,155.36,1676568600000,32804
3197742.0,155.8916,155.94,155.8499,156.19,155.535,1676570400000,28154
2232432.0,155.9525,155.86,155.95,156.151,155.76,1676572200000,22214
2759134.0,156.02,155.95,156.1474,156.24,155.72,1676574000000,24122
2865220.0,156.2148,156.145,156.19,156.33,156.06,1676575800000,24984
4893999.0,155.2157,156.2,154.32,156.2499,154.3,1676577600000,43212
8118078.0,153.9861,154.31,153.69,154.4,153.59,1676579400000,67297
5240693.0,153.699,153.71,153.1,153.73,153.06,1676581200000,3144
94333.0,153.3537,153.0601,153.27,153.71,153.0601,1676583000000,1401
34843.0,153.2518,153.29,153.25,153.29,153.2,1676584800000,667
1042389.0,153.7014,153.27,153.27,153.71,153.23,1676586600000,449
102853.0,153.0154,153.3,152.88,153.38,152.8,1676588400000,1297
20711.0,152.9251,152.9,152.98,153.0,152.75,1676590200000,547
21308.0,152.9923,152.97,152.91,153.08,152.88,1676592000000,399
27902.0,152.9267,152.95,152.81,153.01,152.81,1676593800000,420
50292.0,152.0177,152.8,152.4,152.8,151.85,1676624400000,1121
27269.0,152.3245,152.4,152.12,152.53,152.12,1676626200000,494
12201.0,152.1658,152.19,152.27,152.3,152.01,1676628000000,292
6039.0,152.0914,152.16,152.02,152.2,152.02,1676629800000,150
23712.0,151.9324,152.01,152.1,152.1,151.86,1676631600000,390
12927.0,152.0279,152.02,152.07,152.1,151.86,1676633400000,263
39156.0,152.1958,152.12,152.1,152.26,152.1,1676635200000,812
31132.0,152.3815,152.11,152.38,152.5,152.11,1676637000000,667
148023.0,152.2505,152.22,152.1,152.99,152.0,1676638800000,3140
96623.0,152.3835,152.12,152.5,152.6,152.11,1676640600000,1698
304404.0,152.7077,152.5,152.39,153.39,152.07,1676642400000,3836
8939635.0,152.2491,152.35,151.69,153.0,151.5,1676644200000,94403
5236602.0,152.1189,151.68,152.02,152.65,151.63,1676646000000,50565
3551403.0,152.1688,152.0,152.01,152.68,151.87,1676647800000,33164
2856481.0,151.8446,151.99,151.6501,152.2699,151.49,1676649600000,29724
5049470.0,151.575,151.66,151.575,151.94,151.37,1676651400000,24927
2613977.0,151.8083,151.57,151.71,152.17,151.51,1676653200000,24832
2489917.0,151.355,151.705,151.08,151.795,150.9104,1676655000000,24952
2184555.0,151.1643,151.09,150.99,151.4899,150.85,1676656800000,21015
1903587.0,151.1757,151.0,151.44,151.44,150.85,1676658600000,18831
2640873.0,151.6506,151.435,151.68,151.995,151.34,1676660400000,22783
2936881.0,152.1148,151.683,152.3501,152.3599,151.683,1676662200000,24839
3326299.0,152.277,152.3589,152.035,152.63,151.93,1676664000000,28582
6113792.0,152.327,152.025,152.54,152.55,151.965,1676665800000,51403
2747971.0,152.5468,152.55,152.51,152.55,152.4,1676667600000,1131
77161.0,152.5275,152.5,152.52,152.55,152.46,1676669400000,445
88590.0,152.4563,152.52,152.46,152.52,152.41,1676671200000,818
104746.0,152.5391,152.48,152.5,152.55,152.46,1676673000000,269
18157.0,152.5522,152.5,152.64,152.64,152.48,1676674800000,364
7923.0,152.6127,152.63,152.62,152.69,152.56,1676676600000,165
7159.0,152.583,152.62,152.57,152.63,152.55,1676678400000,161
13206.0,152.574,152.56,152.64,152.64,152.55,1676680200000,271
49821.0,150.5417,150.86,150.49,151.0,150.22,1676970000000,1257
38355.0,150.7316,150.49,151.1,151.22,150.45,1676971800000,591
9430.0,150.7841,150.97,150.73,150.97,150.58,1676973600000,267
29324.0,150.626,150.65,150.51,150.74,150.41,1676975400000,411
12308.0,150.5991,150.5,150.77,150.9,150.45,1676977200000,230
10364.0,150.7784,150.78,150.75,150.86,150.63,1676979000000,194
73439.0,150.78,150.8,150.54,151.02,150.53,1676980800000,1306
14569.0,150.6892,150.63,150.66,150.74,150.63,1676982600000,427
156977.0,150.5998,150.5499,150.36,151.77,150.2912,1676984400000,3439
119452.0,150.5166,150.47,150.45,150.66,150.4023,1676986200000,1827
157829.0,150.3778,150.44,150.34,150.58,150.12,1676988000000,2950
7578579.0,150.6048,150.2,150.36,151.3,150.08,1676989800000,115192
5122940.0,150.0452,150.36,149.6908,150.61,149.65,1676991600000,53438
3315986.0,149.9123,149.69,149.9115,150.3,149.6,1676993400000,35170
2765091.0,149.6626,149.93,149.51,150.06,149.42,1676995200000,30272
2340542.0,149.6668,149.505,149.8001,149.94,149.36,1676997000000,25853
2441799.0,149.7711,149.8,149.6825,149.99,149.62,1676998800000,22900
1835892.0,149.9691,149.69,150.02,150.15,149.66,1677000600000,20138
2173512.0,149.6783,150.01,149.46,150.0334,149.31,1677002400000,22365
1774479.0,149.435,149.47,149.4039,149.67,149.29,1677004200000,19420
2581242.0,149.1254,149.41,148.885,149.41,148.86,1677006000000,27409
2625420.0,148.8661,148.885,148.67,149.18,148.565,1677007800000,29162
2633388.0,148.6131,148.675,148.59,148.94,148.405,1677009600000,27522
6257498.0,148.6398,148.59,148.48,148.94,148.41,1677011400000,59189
3090279.0,148.486,148.48,148.58,148.69,148.43,1677013200000,2045
2267412.0,148.4814,148.58,148.51,148.59,148.45,1677015000000,1386
113054.0,148.5377,148.5,148.56,148.59,148.48,1677016800000,521
23847.0,148.5517,148.59,148.55,148.59,148.51,1677018600000,360
56492.0,148.6949,148.56,148.69,148.8,148.53,1677020400000,707
27568.0,148.7584,148.68,148.8,148.88,148.68,1677022200000,512
16933.0,148.8349,148.82,148.8,148.88,148.76,1677024000000,287
29013.0,148.7279,148.85,148.72,148.87,148.65,1677025800000,501
36884.0,148.6847,148.94,148.5,150.0,148.25,1677056400000,747
22700.0,148.5717,148.5,148.74,148.81,148.25,1677058200000,462
10272.0,148.5889,148.75,148.55,148.77,148.5,1677060000000,205
3637.0,148.5111,148.52,148.53,148.53,148.45,1677061800000,108
3964.0,148.417,148.5,148.36,148.5,148.32,1677063600000,120
22503.0,148.2884,148.36,148.46,148.47,148.11,1677065400000,425
89373.0,148.7076,148.5,149.19,149.24,148.22,1677067200000,1362
88310.0,149.1918,149.17,149.18,149.46,148.91,1677069000000,1196
164202.0,149.031,148.41,148.79,149.47,148.2706,1677070800000,2960
85857.0,148.9521,148.84,148.98,149.1,148.76,1677072600000,1584
114467.0,148.8481,149.0,148.92,149.08,148.59,1677074400000,2049
7219684.0,148.4996,148.87,147.93,149.5,147.86,1677076200000,82529
4376491.0,147.678,147.93,147.48,148.21,147.18,1677078000000,41548
2951590.0,147.7436,147.49,148.1401,148.4,147.16,1677079800000,29438
1971468.0,147.9769,148.15,147.86,148.28,147.7,1677081600000,21258
1882367.0,147.9664,147.88,148.064,148.32,147.69,1677083400000,19743
1544923.0,148.125,148.08,148.1101,148.34,147.84,1677085200000,15628
3371572.0,148.7877,148.1222,148.93,149.11,148.1222,1677087000000,26804
2221682.0,149.1182,148.925,149.375,149.43,148.7645,1677088800000,18582
1780642.0,149.1437,149.38,149.1699,149.4134,148.93,1677090600000,16768
4507096.0,149.2212,149.17,148.96,149.95,148.57,1677092400000,37136
3142549.0,148.713,148.96,148.37,149.09,148.26,1677094200000,29381
2813076.0,148.5117,148.37,148.38,148.81,148.21,1677096000000,24943
4864080.0,148.5051,148.385,148.93,149.01,148.185,1677097800000,47500
1344582.0,148.9079,148.91,148.8,148.96,148.78,1677099600000,1196
118613.0,149.1813,148.8291,149.35,149.6,148.6118,1677101400000,1271
48700.0,149.3546,149.36,149.34,149.48,149.26,1677103200000,840
38348.0,149.3448,149.35,149.35,149.44,149.2505,1677105000000,518
36151.0,149.1844,149.31,149.23,149.31,149.02,1677106800000,476
16794.0,149.1861,149.26,149.16,149.26,149.06,1677108600000,343
14799.0,149.2183,149.18,149.19,149.3,149.18,1677110400000,239
22030.0,149.1858,149.23,149.18,149.25,149.1,1677112200000,448
31485.0,149.6354,149.74,149.39,149.81,149.06,1677142800000,598
7564.0,149.3617,149.4,149.36,149.4,149.26,1677144600000,242
3275.0,149.3286,149.35,149.28,149.38,149.28,1677146400000,77
6081.0,149.2957,149.26,149.38,149.38,149.2,1677148200000,171
5743.0,149.4099,149.38,149.35,149.6,149.32,1677150000000,155
7235.0,149.4394,149.34,149.5,149.56,149.34,1677151800000,188
44840.0,149.648,149.58,149.79,149.8,149.51,1677153600000,921
53695.0,149.7583,149.78,149.73,149.9,149.63,1677155400000,678
153716.0,149.7788,149.576,149.84,149.99,149.31,1677157200000,2484
164109.0,149.5848,149.83,149.6,149.95,149.18,1677159000000,2582
262198.0,149.8967,149.66,150.0,150.28,149.63,1677160800000,3312
6183965.0,149.7895,150.09,149.58,150.34,149.366,1677162600000,75702
4096994.0,149.0647,149.58,148.8499,149.79,148.7201,1677164400000,39096
4051770.0,148.3073,148.835,147.98,149.0399,147.6701,1677166200000,38010
2883021.0,147.9585,147.97,147.81,148.25,147.65,1677168000000,29072
3006631.0,147.7038,147.82,147.54,147.99,147.47,1677169800000,30465
2896741.0,147.4569,147.53,147.4666,147.6801,147.24,1677171600000,23503
1793668.0,147.6185,147.46,147.73,147.82,147.43,1677173400000,18212
1697418.0,147.6807,147.74,147.793,147.91,147.43,1677175200000,19598
2088959.0,148.0277,147.8,148.1986,148.4,147.65,1677177000000,21282
2733915.0,148.8352,148.19,149.2,149.28,148.05,1677178800000,24295
2510870.0,149.3977,149.22,149.24,149.66,149.105,1677180600000,23098
2577170.0,149.5879,149.26,149.795,149.86,149.25,1677182400000,24225
4784384.0,149.6137,149.795,149.42,149.93,149.33,1677184200000,42472
1632479.0,149.3954,149.4,149.2,149.46,149.1,1677186000000,1157
15325.0,149.2133,149.16,149.23,149.4,149.11,1677187800000,313
5859.0,149.2377,149.2,149.28,149.28,149.2,1677189600000,209
8198.0,149.1897,149.22,149.18,149.22,149.16,1677191400000,122
10832.0,149.0734,149.16,149.03,149.16,149.0,1677193200000,284
11127.0,148.968,149.08,148.94,149.08,148.91,1677195000000,200
7221.0,148.9971,148.94,149.04,149.05,148.94,1677196800000,192
18125.0,149.0712,149.04,148.95,149.18,148.95,1677198600000,331
5946.0,148.6032,148.19,148.5,148.74,148.19,1677229200000,158
4875.0,148.4042,148.47,148.37,148.49,148.31,1677231000000,122
9892.0,148.2456,148.34,148.2,148.34,148.15,1677232800000,204
2925.0,148.2339,148.2,148.29,148.29,148.19,1677234600000,57
10572.0,148.0951,148.16,148.06,148.2,148.0,1677236400000,225
10381.0,147.9284,148.04,147.99,148.07,147.75,1677238200000,299
36298.0,148.0352,147.98,148.05,148.11,147.93,1677240000000,673
22434.0,147.9902,148.04,148.0,148.07,147.94,1677241800000,510
86348.0,148.0378,148.003,148.14,149.39,147.9,1677243600000,2570
331936.0,147.1772,148.05,146.99,148.05,146.75,1677245400000,7877
198907.0,147.1217,147.05,147.13,147.28,146.95,1677247200000,3780
7195303.0,146.6965,147.11,146.41,147.19,146.12,1677249000000,91032
5257678.0,146.4181,146.4,146.29,146.91,146.195,1677250800000,47624
4010927.0,146.1653,146.29,146.09,146.4799,145.95,1677252600000,37686
3005361.0,146.1049,146.1,146.39,146.58,145.73,1677254400000,31473
2668133.0,146.4595,146.4,146.4153,146.9,146.11,1677256200000,25998
2026033.0,146.2243,146.415,146.251,146.51,146.06,1677258000000,20698
1888963.0,146.0541,146.26,145.98,146.4382,145.88,1677259800000,19733
2367801.0,146.0049,145.98,146.215,146.3595,145.7202,1677261600000,21569
2068952.0,146.053,146.22,146.1,146.24,145.89,1677263400000,20131
2167602.0,146.1822,146.1,146.11,146.37,145.93,1677265200000,20413
2707914.0,146.1626,146.12,146.5,146.62,145.77,1677267000000,26119
2711034.0,146.3539,146.5119,146.12,146.69,146.11,1677268800000,24637
7118069.0,146.2464,146.115,146.71,146.8,145.805,1677270600000,62564
2437480.0,146.7076,146.71,146.68,146.8,146.52,1677272400000,2102
128277.0,146.7008,146.67,146.62,146.71,146.62,1677274200000,548
38620.0,146.561,146.6215,146.5101,146.63,146.5,1677276000000,485
28816.0,146.5059,146.55,146.46,146.59,146.46,1677277800000,326
7195.0,146.5094,146.5,146.5101,146.55,146.5,1677279600000,237
11656.0,146.5259,146.5899,146.5101,146.59,146.5,1677281400000,141
9266.0,146.5178,146.53,146.49,146.53,146.49,1677283200000,123
22570.0,146.3635,146.5,146.4,146.5,146.3,1677285000000,320
24414.0,146.9543,146.95,147.08,147.17,146.85,1677488400000,533
14074.0,146.9736,147.07,146.85,147.07,146.8,1677490200000,391
4769.0,147.0305,146.87,147.0,147.09,146.87,1677492000000,147
2747.0,146.9584,147.0,146.93,147.0,146.93,1677493800000,60
3475.0,146.9735,146.97,147.0,147.0,146.95,1677495600000,63
4711.0,147.0475,147.08,147.02,147.09,146.99,1677497400000,200
38001.0,147.0936,147.0,147.07,147.2,146.97,1677499200000,779
40124.0,147.1993,147.05,147.07,147.33,147.04,1677501000000,613
111673.0,147.1614,147.05,147.25,147.35,146.344,1677502800000,2327
172115.0,147.7186,147.24,148.02,148.25,147.24,1677504600000,3199
117462.0,147.8092,148.0553,147.71,148.09,147.57,1677506400000,2222
5720889.0,148.1552,147.71,148.53,148.56,147.7,1677508200000,96005
3961990.0,148.8075,148.525,148.71,149.17,148.24,1677510000000,39901
3735146.0,148.1715,148.72,148.17,148.759,147.78,1677511800000,34394
2752496.0,147.872,148.165,147.8499,148.25,147.5701,1677513600000,26455
2514729.0,147.7973,147.85,147.93,147.97,147.45,1677515400000,19522
1727124.0,147.918,147.95,148.1,148.16,147.68,1677517200000,18851
2040517.0,148.2024,148.1,148.3401,148.45,147.957,1677519000000,19218
1788918.0,148.4677,148.36,148.455,148.65,148.28,1677520800000,16980
1772261.0,148.2833,148.47,148.48,148.53,148.0501,1677522600000,18579
2520376.0,148.5368,148.48,148.41,148.7901,148.265,1677524400000,23269
1813610.0,148.2816,148.405,148.0601,148.59,148.06,1677526200000,18698
2153805.0,148.0478,148.06,148.1589,148.215,147.855,1677528000000,23979
4926925.0,147.8902,148.16,147.9189,148.17,147.7,1677529800000,46662
2103860.0,147.9221,147.92,148.08,148.1,147.89,1677531600000,1154
28173.0,147.9561,148.03,147.95,148.09,147.92,1677533400000,382
7338.0,147.9386,147.95,147.96,148.0,147.94,1677535200000,172
1305.0,147.9705,147.96,147.9899,147.99,147.95,1677537000000,65
9917.0,148.056,147.99,148.02,148.12,147.99,1677538800000,215
3799.0,148.0334,148.01,148.02,148.08,148.01,1677540600000,86
12974.0,148.0608,148.0299,147.99,148.15,147.99,1677542400000,177
24835.0,148.0052,148.0,148.03,148.07,147.99,1677544200000,293
19792.0,147.2867,147.04,147.23,147.43,147.04,1677574800000,348
7433.0,147.1362,147.16,147.2,147.2,147.06,1677576600000,92
10532.0,147.3336,147.2,147.39,147.4,147.18,1677578400000,169
8344.0,147.5624,147.39,147.61,147.69,147.39,1677580200000,164
10761.0,147.5948,147.63,147.57,147.67,147.46,1677582000000,253
6941.0,147.7278,147.58,147.83,147.85,147.55,1677583800000,202
35005.0,148.0129,147.83,148.18,148.23,147.75,1677585600000,789
25372.0,148.0256,148.13,148.11,148.13,147.95,1677587400000,475
100913.0,147.9423,147.8901,147.7,148.26,147.28,1677589200000,2420
239913.0,147.7946,147.68,147.59,147.707,147.41,1677591000000,1764
170599.0,147.2348,147.64,147.05,147.64,146.75,1677592800000,3173
5252362.0,147.3074,147.05,147.71,147.78,146.83,1677594600000,69697
3902343.0,147.6355,147.71,147.26,148.0,147.1,1677596400000,38496
2600537.0,147.377,147.265,147.52,147.67,147.08,1677598200000,25031
2145018.0,147.9306,147.53,147.92,148.18,147.5136,1677600000000,22601
1582757.0,147.8504,147.91,147.95,148.09,147.62,1677601800000,18077
1763029.0,148.1835,147.96,148.316,148.41,147.96,1677603600000,16890
1890058.0,148.4921,148.32,148.6686,148.8244,148.21,1677605400000,18619
1916932.0,148.7848,148.67,148.96,148.97,148.62,1677607200000,17540
1801010.0,148.8523,148.9575,148.825,149.08,148.72,1677609000000,19656
1694440.0,148.7251,148.83,148.62,148.985,148.53,1677610800000,19389
1911189.0,148.5493,148.62,148.318,148.76,148.26,1677612600000,19961
2106116.0,148.2123,148.315,148.07,148.38,148.01,1677614400000,21515
6707420.0,147.8294,148.08,147.4,148.12,147.37,1677616200000,57703
4043229.0,147.4041,147.41,147.15,147.65,147.0,1677618000000,2854
63462.0,147.2796,147.2,147.13,147.41,147.06,1677619800000,956
20468.0,147.2124,147.19,147.2,147.41,147.1,1677621600000,750
16488.0,147.1755,147.14,147.17,147.27,147.1,1677623400000,377
17209.0,147.2363,147.26,147.1,147.37,147.1,1677625200000,327
14440.0,147.0836,147.12,147.13,147.14,147.03,1677627000000,297
36290.0,147.0207,147.1,147.01,147.1,146.99,1677628800000,497
26905.0,146.9127,147.05,146.93,147.08,146.85,1677630600000,532
26906.0,148.1959,147.66,148.02,148.33,147.66,1677661200000,575
7116.0,148.1269,148.09,148.17,148.29,148.08,1677663000000,150
3641.0,148.168,148.16,148.21,148.21,148.12,1677664800000,88
12683.0,148.2864,148.22,148.37,148.45,148.17,1677666600000,205
6934.0,148.4407,148.4,148.42,148.49,148.35,1677668400000,178
16586.0,148.2952,148.44,148.24,148.45,148.19,1677670200000,176
62711.0,148.1331,148.19,148.12,148.25,148.04,1677672000000,956
16492.0,148.1082,148.12,148.09,148.14,148.04,1677673800000,318
114630.0,147.8945,148.1401,147.5,148.2001,147.5,1677675600000,2267
158280.0,147.2833,147.45,147.05,147.58,147.05,1677677400000,2612
255447.0,146.9688,147.07,146.85,147.31,146.56,1677679200000,4188
6233427.0,146.7446,146.83,146.92,147.2285,146.31,1677681000000,79332
5024124.0,145.9877,146.93,145.66,147.15,145.49,1677682800000,55935
3539370.0,146.382,145.65,146.49,146.77,145.6001,1677684600000,33818
4618862.0,145.8427,146.47,145.95,146.47,145.41,1677686400000,36376
2724394.0,146.2576,145.955,146.4487,146.63,145.74,1677688200000,23598
2078344.0,146.5618,146.46,146.43,146.88,146.32,1677690000000,20453
1614482.0,146.4675,146.42,146.385,146.61,146.31,1677691800000,16424
1667566.0,146.1518,146.3801,145.97,146.4,145.95,1677693600000,17206
1659543.0,145.8518,145.97,145.88,146.015,145.72,1677695400000,17610
2186373.0,145.6394,145.875,145.36,145.93,145.35,1677697200000,21996
2587719.0,145.4127,145.37,145.49,145.6,145.26,1677699000000,24234
3354157.0,145.4612,145.49,145.225,145.686,145.18,1677700800000,30972
7317693.0,145.3019,145.225,145.33,145.68,145.01,1677702600000,62750
3577337.0,145.3109,145.31,145.35,145.53,145.23,1677704400000,2225
78756.0,145.3656,145.35,145.32,145.55,145.27,1677706200000,1178
26631.0,145.236,145.33,145.15,145.4,145.11,1677708000000,978
21933.0,145.159,145.12,145.2198,145.22,145.12,1677709800000,430
57857.0,145.2872,145.21,145.33,145.35,145.16,1677711600000,394
11781.0,145.3436,145.32,145.33,145.4,145.3,1677713400000,308
38649.0,145.5047,145.35,145.66,145.75,145.31,1677715200000,953
25575.0,145.4405,145.69,145.12,145.69,145.1,1677717000000,642
35899.0,144.3191,144.96,144.01,144.96,144.01,1677747600000,926
16964.0,144.0494,144.22,143.88,144.22,143.88,1677749400000,400
18426.0,143.7698,143.85,143.94,143.97,143.6,1677751200000,365
18019.0,143.9385,143.97,144.02,144.02,143.85,1677753000000,336
13401.0,144.2489,144.1,144.2,144.37,144.06,1677754800000,325
9950.0,144.3241,144.21,144.39,144.39,144.16,1677756600000,220
46076.0,144.5539,144.4,144.42,144.82,144.38,1677758400000,1152
49422.0,144.2745,144.42,144.22,144.44,144.11,1677760200000,1060
155314.0,144.2672,144.39,144.0001,144.947,144.0,1677762000000,3732
215018.0,143.7878,144.0599,143.69,144.0599,143.54,1677763800000,4436
243910.0,143.8992,143.68,144.39,144.43,143.68,1677765600000,3923
6362453.0,144.3975,144.38,144.34,144.79,144.03,1677767400000,61552
4197339.0,144.3236,144.355,144.55,144.705,143.9,1677769200000,42944
3094298.0,144.4549,144.56,144.4871,144.66,144.18,1677771000000,28526
2094373.0,144.4115,144.485,144.2,144.7315,144.13,1677772800000,24084
1956338.0,144.1515,144.2099,144.3489,144.38,143.9714,1677774600000,20748
1883884.0,144.4462,144.355,144.36,144.6184,144.34,1677776400000,18192
2079566.0,144.3887,144.36,144.45,144.66,144.2215,1677778200000,18967
1609623.0,144.5024,144.46,144.56,144.66,144.28,1677780000000,16037
3091413.0,145.0293,144.55,145.54,145.5599,144.54,1677781800000,27925
3722703.0,145.7067,145.55,145.8741,145.99,145.39,1677783600000,29052
2256896.0,145.8402,145.88,145.855,146.0482,145.68,1677785400000,20002
2946648.0,145.9679,145.84,146.1942,146.31,145.5647,1677787200000,25511
6893363.0,146.1638,146.19,145.9101,146.71,145.73,1677789000000,56755
1109741.0,145.9058,145.92,145.79,146.0,145.72,1677790800000,1304
88050.0,145.8757,145.79,145.8,145.91,145.71,1677792600000,571
26354.0,145.6667,145.81,145.53,145.81,145.53,1677794400000,415
26686.0,145.6691,145.6,145.31,145.6,145.3,1677796200000,340
8982.0,145.4444,145.38,145.58,145.58,145.32,1677798000000,196
6991.0,145.4444,145.48,145.45,145.55,145.4,1677799800000,176
11699.0,145.4731,145.43,145.3,145.6,145.3,1677801600000,236
16206.0,145.4061,145.31,145.6,145.68,145.3,1677803400000,376
44664.0,146.7293,145.92,146.79,147.1,145.92,1677834000000,676
7218.0,146.8046,146.79,146.79,146.89,146.71,1677835800000,141
13905.0,147.006,146.92,147.01,147.2,146.92,1677837600000,217
11371.0,147.0027,147.01,147.06,147.09,146.93,1677839400000,156
32520.0,147.2875,147.1,147.55,147.55,147.02,1677841200000,491
43667.0,147.6912,147.56,147.76,147.87,147.43,1677843000000,589
109649.0,147.5787,147.73,147.52,147.85,147.33,1677844800000,1836
66489.0,147.4144,147.5,147.32,147.63,147.16,1677846600000,1333
190279.0,147.4534,147.66,147.54,147.8412,145.23,1677848400000,2727
220213.0,147.836,147.51,148.0941,148.12,147.39,1677850200000,2580
360103.0,148.0151,148.12,148.09,148.39,147.58,1677852000000,4035
10042515.0,148.4898,148.045,149.47,149.48,147.33,1677853800000,96085
7146475.0,149.6331,149.47,150.15,150.16,149.03,1677855600000,68521
4387425.0,149.7761,150.14,149.6384,150.17,149.4439,1677857400000,42363
3004905.0,149.6457,149.64,149.57,149.94,149.375,1677859200000,32081
3174572.0,149.5759,149.575,149.8367,149.98,149.26,1677861000000,31560
3488503.0,149.8416,149.84,149.9142,150.03,149.71,1677862800000,24958
2746308.0,149.8925,149.915,150.2117,150.24,149.6001,1677864600000,25307
3842528.0,150.1317,150.23,150.1014,150.32,149.8846,1677866400000,27528
2383255.0,150.1028,150.105,150.2287,150.25,149.91,1677868200000,23596
3306038.0,150.5331,150.22,150.76,150.81,150.1,1677870000000,31978
2628860.0,150.7491,150.76,150.83,150.89,150.6202,1677871800000,27492
3598692.0,150.8315,150.835,150.92,150.97,150.65,1677873600000,36863
7455327.0,150.8796,150.91,151.1,151.11,150.53,1677875400000,68771
3540209.0,151.0296,151.03,151.11,151.14,150.93,1677877200000,1707
123742.0,151.0761,151.1,151.22,151.25,151.03,1677879000000,1006
31423.0,151.1488,151.2,151.1,151.23,151.0604,1677880800000,593
14928.0,151.0982,151.1,151.1,151.13,151.07,1677882600000,365
7970.0,151.1116,151.1,151.11,151.14,151.06,1677884400000,211
15603.0,151.102,151.14,151.1,151.15,151.08,1677886200000,229
13350.0,151.134,151.1,151.15,151.19,151.08,1677888000000,272
30209.0,151.2611,151.18,151.42,151.42,151.16,1677889800000,906
55970.0,152.4911,152.05,152.28,152.86,152.05,1678093200000,1247
23108.0,152.2566,152.27,152.27,152.36,152.17,1678095000000,393
14123.0,152.4576,152.32,152.47,152.57,152.31,1678096800000,438
29078.0,152.5515,152.45,152.81,152.87,152.3,1678098600000,584
31786.0,152.7216,152.76,152.55,152.88,152.55,1678100400000,543
39378.0,152.5475,152.55,152.75,152.75,152.28,1678102200000,735
183245.0,152.868,152.68,152.92,153.29,152.5,1678104000000,3196
147773.0,153.1972,152.94,153.45,153.49,152.88,1678105800000,2591
442261.0,153.335,152.7,153.8,153.8,150.653,1678107600000,5944
382422.0,153.8237,153.8,153.72,154.01,153.6,1678109400000,5086
460719.0,153.6805,153.74,153.77,153.91,153.47,1678111200000,5399
14685472.0,154.2519,153.785,154.4299,155.03,153.46,1678113000000,126699
7660287.0,154.7342,154.41,155.03,155.25,154.14,1678114800000,65565
7909732.0,155.2346,155.031,155.1467,155.58,154.76,1678116600000,57644
6535595.0,155.6679,155.15,155.4,156.07,155.15,1678118400000,57245
4000123.0,155.628,155.395,155.735,155.875,155.3135,1678120200000,34610
5117342.0,155.9955,155.735,155.905,156.3,155.6771,1678122000000,43139
4781980.0,155.3559,155.9001,155.06,155.9001,154.96,1678123800000,39823
4222822.0,155.1231,155.06,155.1099,155.445,154.8415,1678125600000,34678
3718586.0,154.8228,155.1,154.55,155.18,154.5,1678127400000,32729
4488873.0,154.3089,154.55,154.27,154.63,154.01,1678129200000,35277
4025062.0,154.2378,154.26,154.1176,154.5,153.96,1678131000000,35185
4048051.0,154.0165,154.12,153.94,154.2958,153.8,1678132800000,38588
6458256.0,153.9216,153.95,153.87,154.19,153.7,1678134600000,58023
2211613.0,153.829,153.85,153.728,153.87,153.65,1678136400000,1398
45321.0,153.7421,153.65,153.62,153.83,153.6,1678138200000,556
25912.0,153.6184,153.62,153.64,153.67,153.56,1678140000000,570
55266.0,153.7604,153.6002,153.7,153.83,153.6002,1678141800000,462
59757.0,153.7336,153.71,153.77,153.83,153.65,1678143600000,588
34152.0,153.7621,153.73,153.89,153.9,153.65,1678145400000,489
14010.0,153.8234,153.85,153.81,153.8799,153.72,1678147200000,311
55808.0,153.8749,153.8799,153.78,153.98,153.78,1678149000000,810
22278.0,154.3555,154.0,154.29,154.72,153.98,1678179600000,594
8570.0,154.2941,154.29,154.15,154.36,154.15,1678181400000,165
2702.0,154.2135,154.16,154.29,154.29,154.16,1678183200000,81
4490.0,154.2632,154.19,154.2,154.33,154.19,1678185000000,106
5980.0,154.2551,154.26,154.15,154.33,154.15,1678186800000,164
13429.0,154.2378,154.16,154.18,154.28,154.15,1678188600000,239
46872.0,154.2524,154.3,154.14,154.38,154.14,1678190400000,875
16098.0,154.1484,154.12,154.13,154.2,154.06,1678192200000,447
132850.0,154.1401,154.19,153.99,154.7,153.446,1678194000000,3103
122966.0,154.015,154.0,153.95,154.19,153.95,1678195800000,1444
176904.0,153.7051,153.97,153.64,153.97,153.49,1678197600000,3280
6170537.0,153.6595,153.7,153.855,154.0299,153.15,1678199400000,67722
7105670.0,152.4465,153.86,152.451,153.86,151.78,1678201200000,68555
