v,vw,o,c,h,l,t,n
2352480.0,184.1128,184.185,183.94,186.6,183.835,1704990600000,27564
1495626.0,184.1577,183.95,184.05,184.39,183.91,1704992400000,20389
2327377.0,184.2566,184.075,184.32,184.585,184.075,1704994200000,20145
1613924.0,184.6053,184.32,184.655,184.7772,184.255,1704996000000,21594
1926743.0,184.8279,184.67,185.1516,185.17,184.56,1704997800000,22298
2058185.0,185.2385,185.16,185.515,185.54,184.99,1704999600000,24538
1989430.0,185.532,185.52,185.54,185.7,185.36,1705001400000,24338
2512434.0,185.2086,185.54,185.37,185.595,184.755,1705003200000,29230
5031275.0,185.5427,185.37,185.58,185.77,184.07,1705005000000,46913
2712413.0,185.6092,185.59,185.59,185.92,185.345,1705006800000,2190
420861.0,185.6043,185.88,185.66,185.88,185.59,1705008600000,578
41841.0,185.554,185.66,185.61,185.75,185.59,1705010400000,448
17102.0,185.6123,185.61,185.72,185.72,185.59,1705012200000,284
8045.0,185.6148,185.635,185.67,185.67,185.58,1705014000000,213
23475.0,185.4827,185.68,185.59,185.68,185.3,1705015800000,413
13166.0,185.57,185.4,185.55,185.69,185.4,1705017600000,211
13580.0,185.4327,185.55,185.4,185.56,185.35,1705019400000,287
10363.0,185.6049,185.27,185.66,185.77,185.27,1705050000000,302
16422.0,185.6755,185.66,185.55,185.8,185.55,1705051800000,293
6043.0,185.5449,185.51,185.52,185.61,185.5,1705053600000,143
3421.0,185.2902,185.5,185.26,185.5,185.11,1705055400000,109
16516.0,185.1124,185.25,185.17,185.26,184.95,1705057200000,359
15856.0,184.7473,185.09,184.75,185.09,184.5,1705059000000,398
24429.0,184.8565,184.75,185.07,185.07,184.65,1705060800000,548
37780.0,185.1655,185.07,185.15,185.3,185.07,1705062600000,472
99752.0,185.0811,184.82,185.1,185.55,184.75,1705064400000,2866
76459.0,185.4432,185.13,185.49,185.73,185.13,1705066200000,1970
135436.0,185.8239,185.45,186.11,186.2,185.4,1705068000000,2480
4885987.0,186.2713,186.06,185.75,186.74,185.73,1705069800000,55776
3013401.0,185.8749,185.77,185.79,186.305,185.485,1705071600000,104653
2486777.0,185.6241,185.8,185.695,186.0,185.19,1705073400000,79714
2158642.0,185.8808,185.705,185.875,186.06,185.52,1705075200000,24795
2057526.0,185.6252,185.875,185.5724,185.925,185.39,1705077000000,22126
1463920.0,185.6267,185.57,185.62,185.85,185.44,1705078800000,18316
1182603.0,185.584,185.615,185.6228,185.79,185.43,1705080600000,15980
1125558.0,185.7383,185.63,185.7938,185.84,185.5802,1705082400000,15580
1194494.0,185.8685,185.8,185.89,185.94,185.7688,1705084200000,15629
1538224.0,185.8831,185.895,185.61,186.0669,185.6,1705086000000,19063
2110350.0,185.4014,185.6033,185.315,185.61,185.26,1705087800000,22583
1713043.0,185.4249,185.31,185.515,185.55,185.22,1705089600000,21739
4865475.0,185.7479,185.52,185.92,185.98,185.4659,1705091400000,45200
3644636.0,185.9173,185.92,185.92,185.99,185.67,1705093200000,1441
29130.0,185.838,185.86,185.85,185.92,185.75,1705095000000,434
201491.0,185.9119,185.82,185.83,185.92,185.8,1705096800000,503
12719.0,185.7615,185.78,185.8,185.81,185.64,1705098600000,307
1829.0,185.7779,185.8,185.7245,185.8,185.7245,1705100400000,58
4872.0,185.6959,185.73,185.66,185.74,185.66,1705102200000,126
12462.0,185.6643,185.7,185.69,185.7,185.65,1705104000000,135
11886.0,185.644,185.69,185.63,185.69,185.59,1705105800000,192
39243.0,183.4261,183.53,182.87,184.38,182.83,1705395600000,1292
40727.0,182.9444,182.87,183.0,183.11,182.76,1705397400000,942
12484.0,182.9035,183.06,182.75,183.12,182.74,1705399200000,389
14933.0,182.6448,182.74,182.56,182.74,182.56,1705401000000,510
16621.0,182.6592,182.6,182.64,182.72,182.6,1705402800000,313
21815.0,182.7974,182.69,182.85,182.94,182.64,1705404600000,505
84348.0,183.0276,182.89,183.3,183.3,182.8,1705406400000,1870
87872.0,183.1394,183.45,183.05,183.45,182.98,1705408200000,1860
476796.0,184.6048,182.9,182.86,185.0,182.7,1705410000000,5348
185415.0,182.7032,182.87,182.46,183.11,182.39,1705411800000,4110
323654.0,182.0286,182.48,182.25,182.5,181.7,1705413600000,7346
9715898.0,181.8833,182.16,181.34,182.66,180.934,1705415400000,119782
5677406.0,181.8244,181.36,182.76,182.85,181.03,1705417200000,129550
6107335.0,183.3998,182.77,183.78,183.9,182.52,1705419000000,139878
5291471.0,183.6619,183.78,183.95,184.26,182.93,1705420800000,65680
2631160.0,183.4382,183.96,182.9,184.16,182.77,1705422600000,32475
2772968.0,182.583,182.89,182.415,182.95,182.38,1705424400000,32967
2092129.0,182.3858,182.42,182.255,182.6,182.22,1705426200000,26731
2200678.0,182.5307,182.26,182.735,182.93,182.21,1705428000000,29897
3383136.0,182.6356,182.75,182.395,182.9499,182.275,1705429800000,25454
2411636.0,182.4027,182.4,182.4586,182.615,182.14,1705431600000,24911
2499655.0,182.7001,182.455,182.9,182.94,182.27,1705433400000,26946
2252770.0,183.0348,182.9,183.17,183.26,182.835,1705435200000,26393
4776838.0,183.4195,183.18,183.61,183.63,183.135,1705437000000,54698
4076314.0,183.6297,183.63,183.57,183.69,183.54,1705438800000,1511
33311.0,183.471,183.56,183.46,183.63,183.37,1705440600000,733
75649.0,183.1196,183.43,183.23,183.63,183.14,1705442400000,584
9918.0,183.2576,183.25,183.2501,183.34,183.14,1705444200000,333
7063.0,183.2151,183.29,183.23,183.29,183.15,1705446000000,191
11139.0,183.1793,183.22,183.2,183.33,183.12,1705447800000,311
6412.0,183.1981,183.15,183.16,183.35,183.13,1705449600000,178
15347.0,183.0701,183.24,183.04,183.24,183.0,1705451400000,365
28149.0,181.7476,182.6,181.76,182.6,181.48,1705482000000,700
11102.0,181.8757,181.86,181.9,181.98,181.8,1705483800000,179
20532.0,181.8732,181.93,181.81,181.96,181.8,1705485600000,291
8405.0,181.694,181.75,181.67,181.75,181.67,1705487400000,183
6695.0,181.8237,181.7,181.88,181.9,181.7,1705489200000,167
12759.0,181.9802,181.89,182.2,182.2,181.85,1705491000000,295
37360.0,182.3342,182.19,182.37,182.5,182.14,1705492800000,816
37130.0,182.1978,182.37,182.25,182.38,182.0,1705494600000,724
262182.0,182.9771,182.2928,181.82,183.63,181.75,1705496400000,3603
160063.0,181.4328,181.82,181.33,181.8265,181.2,1705498200000,3573
209606.0,181.3473,181.31,181.31,181.65,181.1,1705500000000,4012
7751786.0,180.8812,181.27,181.26,181.56,180.3,1705501800000,93648
3957288.0,181.5502,181.24,181.7,181.84,181.19,1705503600000,115396
2926858.0,181.601,181.685,181.4997,181.85,181.3,1705505400000,80622
2851523.0,181.8137,181.495,181.805,182.065,181.485,1705507200000,31872
2164229.0,181.706,181.81,181.73,181.9133,181.488,1705509000000,25696
2084183.0,182.0224,181.74,182.12,182.33,181.74,1705510800000,24708
1575767.0,182.0796,182.12,182.24,182.32,181.83,1705512600000,19861
1770164.0,182.1996,182.2301,182.12,182.535,181.86,1705514400000,21392
3695840.0,181.7651,182.115,182.085,182.25,181.37,1705516200000,40956
1873309.0,182.2608,182.0899,182.5356,182.55,182.0025,1705518000000,21970
2646354.0,182.3172,182.5378,182.195,182.6801,182.12,1705519800000,28082
2132373.0,182.2236,182.2,182.2055,182.3684,182.0501,1705521600000,23200
4353737.0,182.6856,182.205,182.66,182.93,182.18,1705523400000,47222
2095613.0,182.6783,182.68,182.57,182.71,182.51,1705525200000,1040
42485.0,182.6557,182.57,182.58,182.68,182.54,1705527000000,347
21094.0,182.4675,182.54,182.42,182.54,182.35,1705528800000,295
6810.0,182.388,182.39,182.4,182.45,182.21,1705530600000,193
18026.0,182.3827,182.45,182.5,182.5,182.3,1705532400000,153
6742.0,182.4506,182.45,182.45,182.49,182.4,1705534200000,111
9105.0,182.3508,182.41,182.3,182.48,182.24,1705536000000,220
10416.0,182.4287,182.36,182.47,182.5,182.31,1705537800000,214
18334.0,182.6102,182.55,182.49,182.83,182.49,1705568400000,471
11896.0,182.4273,182.37,182.2,182.56,182.2,1705570200000,381
4968.0,182.2125,182.3,182.32,182.37,182.11,1705572000000,197
8010.0,182.3794,182.32,182.55,182.55,182.3,1705573800000,188
238381.0,185.0743,182.55,185.8,186.0,182.55,1705575600000,3382
81461.0,185.888,185.8,185.92,186.15,185.6,1705577400000,1853
181158.0,185.8744,185.81,185.79,186.1,185.52,1705579200000,2864
274121.0,186.7336,185.83,186.9,187.25,185.8,1705581000000,4384
414480.0,185.1285,185.79,186.39,187.25,182.04,1705582800000,5614
378085.0,186.4392,186.39,185.86,186.9255,185.86,1705584600000,5699
566681.0,186.4858,185.909,186.19,186.99,185.909,1705586400000,7244
12038055.0,186.7093,186.09,187.37,187.65,185.83,1705588200000,115447
5522045.0,187.2606,187.36,187.4501,187.62,186.595,1705590000000,91942
5835881.0,187.7277,187.46,188.0881,188.16,187.27,1705591800000,136842
5795576.0,188.2216,188.09,188.77,188.96,187.56,1705593600000,49801
4405025.0,188.5333,188.765,188.4716,188.78,188.2602,1705595400000,42429
3930873.0,188.0016,188.485,187.93,188.53,187.68,1705597200000,41205
2575560.0,187.7419,187.93,187.85,187.93,187.5,1705599000000,26892
3397574.0,187.2851,187.85,186.925,187.86,186.7501,1705600800000,37828
3297103.0,187.8037,186.93,188.1601,188.2601,186.92,1705602600000,35109
3219030.0,188.5995,188.17,188.9245,188.95,188.16,1705604400000,30891
3898859.0,188.9451,188.925,188.975,189.14,188.705,1705606200000,38595
3167300.0,188.9605,188.98,188.9599,189.13,188.745,1705608000000,31524
6982799.0,188.7299,188.96,188.73,188.99,188.51,1705609800000,67384
3471297.0,188.6331,188.63,188.9,188.97,188.6,1705611600000,1723
289069.0,188.6256,188.9,188.5,188.92,188.46,1705613400000,1753
112599.0,188.2223,188.48,187.8,188.54,187.8,1705615200000,1513
92473.0,188.3356,187.8508,188.2,188.63,187.75,1705617000000,569
47936.0,188.2793,188.22,188.4,188.4,188.15,1705618800000,695
17918.0,188.4318,188.4,188.6,188.6,188.34,1705620600000,364
17394.0,188.6039,188.6,188.65,188.65,188.52,1705622400000,389
20212.0,188.574,188.6301,188.69,188.69,188.4,1705624200000,417
49616.0,189.611,188.89,189.68,189.95,188.89,1705654800000,1157
29317.0,189.3312,189.67,189.45,189.67,189.0,1705656600000,925
15161.0,189.3329,189.47,189.3,189.47,189.21,1705658400000,386
30429.0,189.6007,189.37,189.66,189.79,189.3,1705660200000,657
46393.0,189.8463,189.6,189.93,189.99,189.55,1705662000000,760
109579.0,190.2077,189.9,190.25,190.58,189.9,1705663800000,1895
99301.0,189.9522,190.16,189.8,190.2,189.7,1705665600000,1872
49881.0,189.7474,189.81,189.84,189.89,189.55,1705667400000,1173
430189.0,189.5025,190.0,189.65,190.2,188.65,1705669200000,6821
138568.0,189.3331,189.8,189.15,189.85,188.9,1705671000000,2350
389625.0,188.9961,189.15,189.5,189.53,188.5,1705672800000,5746
10816457.0,189.4676,189.33,189.59,189.8798,188.82,1705674600000,81998
4141065.0,189.4687,189.59,189.94,189.965,188.91,1705676400000,111970
4540767.0,189.8816,189.935,189.79,190.16,189.62,1705678200000,100761
3031301.0,189.839,189.78,189.91,190.06,189.58,1705680000000,34520
2711182.0,189.7176,189.9,189.975,190.03,189.3301,1705681800000,31201
3276159.0,190.1142,189.975,190.315,190.43,189.9,1705683600000,31574
2489310.0,190.4577,190.32,190.565,190.64,190.28,1705685400000,30768
4695582.0,190.7061,190.565,190.935,190.99,190.495,1705687200000,31583
2995332.0,191.2344,190.9345,191.414,191.45,190.925,1705689000000,33125
3854901.0,191.6237,191.4101,191.47,191.95,191.37,1705690800000,38588
3406384.0,191.4086,191.48,191.65,191.67,191.17,1705692600000,33388
3016799.0,191.5478,191.6538,191.435,191.74,191.32,1705694400000,33440
5716671.0,191.5311,191.4343,191.58,191.82,191.32,1705696200000,59411
3044921.0,191.5541,191.54,191.37,191.6,191.32,1705698000000,1454
247906.0,191.5503,191.39,191.55,191.61,191.35,1705699800000,944
8403.0,191.5775,191.5501,191.45,191.59,191.45,1705701600000,373
7764.0,191.2574,191.45,191.41,191.5,191.39,1705703400000,297
121017.0,191.557,191.49,191.56,191.56,191.41,1705705200000,216
11259.0,191.3842,191.4466,191.29,191.4466,191.29,1705707000000,248
14113.0,191.2141,191.3,191.25,191.3,191.1,1705708800000,337
12691.0,191.2206,191.2,191.23,191.31,191.1101,1705710600000,339
15707.0,191.8478,192.18,191.89,192.18,191.56,1705914000000,617
16218.0,191.8636,191.85,191.92,191.92,191.81,1705915800000,376
20751.0,191.9881,191.92,192.13,192.13,191.9,1705917600000,495
13363.0,192.0054,192.13,191.97,192.13,191.95,1705919400000,295
3725.0,192.0129,192.03,192.0,192.05,192.0,1705921200000,154
14465.0,192.107,192.03,192.02,192.18,192.02,1705923000000,421
57906.0,192.3166,192.0,192.61,192.61,191.95,1705924800000,1365
34877.0,192.5639,192.7,192.54,192.72,192.4,1705926600000,938
162306.0,192.383,191.9749,192.4,192.776,191.86,1705928400000,4210
83922.0,192.1591,192.43,192.18,192.45,192.02,1705930200000,2151
136864.0,192.1056,192.15,192.3,192.36,191.92,1705932000000,2984
9099551.0,193.7637,192.3,194.46,194.72,192.26,1705933800000,105250
5117162.0,194.7174,194.46,194.75,194.95,192.36,1705935600000,118591
7610528.0,194.5385,194.77,193.425,195.33,193.3101,1705937400000,166331
3166109.0,193.6617,193.4482,193.78,193.99,193.15,1705939200000,41477
2619406.0,193.5654,193.79,193.69,193.855,193.1742,1705941000000,28482
2380593.0,193.4924,193.72,193.6675,193.82,193.03,1705942800000,27073
2579193.0,193.8199,193.6632,193.925,194.066,193.51,1705944600000,24865
2511994.0,193.9383,193.93,193.7573,194.14,193.66,1705946400000,26630
2402976.0,194.1613,193.76,194.49,194.5,193.745,1705948200000,24533
2298902.0,194.2613,194.49,194.38,194.49,193.97,1705950000000,25106
2187215.0,194.2183,194.39,194.08,194.57,193.9401,1705951800000,24554
2238156.0,193.906,194.08,193.9001,194.1081,193.705,1705953600000,27893
4882195.0,193.7393,193.9,193.87,193.92,193.46,1705955400000,57022
4257715.0,193.8885,193.89,193.7,193.89,193.64,1705957200000,1295
73201.0,193.8469,193.73,193.76,193.89,193.67,1705959000000,538
6400.0,193.7688,193.79,193.775,193.8,193.75,1705960800000,300
206539.0,193.8849,193.75,193.72,193.89,193.72,1705962600000,181
6613.0,193.7838,193.75,193.85,193.86,193.7005,1705964400000,189
11860.0,193.8963,193.85,193.89,193.97,193.85,1705966200000,254
4294.0,193.8764,193.88,193.87,193.91,193.86,1705968000000,119
8915.0,193.8388,193.87,193.91,193.91,193.71,1705969800000,306
14884.0,193.3521,193.6,193.28,193.6,193.23,1706000400000,446
4707.0,193.3162,193.27,193.33,193.39,193.27,1706002200000,93
12162.0,193.253,193.33,193.43,193.49,193.01,1706004000000,344
1287.0,193.3139,193.35,193.3,193.35,193.3,1706005800000,32
18767.0,193.2114,193.3,193.13,193.48,193.05,1706007600000,362
82938.0,193.4905,193.13,193.7,193.7,193.13,1706009400000,433
27457.0,193.8158,193.69,193.75,194.0,193.62,1706011200000,640
64269.0,194.244,193.79,194.5,194.5,193.79,1706013000000,1131
100537.0,194.3554,193.67,194.6,194.87,193.3,1706014800000,3020
80695.0,194.5722,194.5985,194.37,194.72,194.37,1706016600000,1781
214412.0,194.5266,194.39,195.01,195.04,194.01,1706018400000,3529
6249086.0,195.0541,195.02,194.8,195.75,194.66,1706020200000,72247
3702342.0,194.4138,194.8,194.195,194.94,193.8299,1706022000000,107669
2838127.0,194.3501,194.2,194.3,194.57,194.0,1706023800000,79350
2274648.0,194.3578,194.295,194.32,194.53,194.18,1706025600000,25200
2055792.0,194.5038,194.32,194.64,194.72,194.2001,1706027400000,23740
1587541.0,194.6358,194.63,194.665,194.78,194.5,1706029200000,19507
1971568.0,194.8046,194.67,195.14,195.21,194.495,1706031000000,22875
1795201.0,195.057,195.15,195.055,195.24,194.87,1706032800000,20214
2385312.0,194.9902,195.05,194.8028,195.15,194.75,1706034600000,25130
1437387.0,194.7353,194.81,194.734,194.89,194.57,1706036400000,17282
2139119.0,194.8747,194.735,194.9401,195.03,194.57,1706038200000,22879
2447991.0,194.9547,194.945,194.835,195.19,194.803,1706040000000,23695
5178551.0,194.9498,194.835,195.15,195.25,194.6599,1706041800000,54692
2180960.0,195.176,195.16,195.14,195.18,194.95,1706043600000,1572
79688.0,195.0735,195.14,194.95,195.18,194.88,1706045400000,776
7352.0,194.7218,194.92,194.9001,194.94,194.89,1706047200000,337
8133.0,194.886,194.91,194.86,194.91,194.81,1706049000000,258
10864.0,195.0244,194.9,195.0799,195.08,194.9,1706050800000,261
8887.0,195.068,195.05,195.11,195.11,195.02,1706052600000,243
19369.0,195.0743,195.14,195.0,195.14,195.0,1706054400000,311
17747.0,195.0663,194.9801,195.15,195.15,194.97,1706056200000,284
30168.0,195.0423,194.9,195.05,195.49,194.9,1706086800000,647
14388.0,194.8968,194.99,194.83,195.0,194.82,1706088600000,357
5025.0,194.819,194.85,194.75,194.9,194.75,1706090400000,193
5365.0,194.7911,194.73,194.8,194.82,194.73,1706092200000,151
14218.0,194.9228,194.8,194.95,195.08,194.8,1706094000000,330
11793.0,195.1189,194.98,195.29,195.3,194.98,1706095800000,293
40071.0,195.1261,195.0,195.1,195.25,195.0,1706097600000,945
43874.0,195.3786,195.08,195.41,195.55,195.08,1706099400000,817
148428.0,195.2545,195.13,195.45,195.58,194.61,1706101200000,3536
96712.0,195.3189,195.4,195.39,195.48,195.2,1706103000000,1653
157329.0,195.3927,195.42,195.41,195.52,195.22,1706104800000,2420
6409311.0,195.5336,195.42,195.08,196.38,194.91,1706106600000,71890
4411500.0,195.333,195.08,196.0,196.05,194.66,1706108400000,115628
3783729.0,195.9706,195.9901,195.91,196.34,195.67,1706110200000,87867
2815906.0,195.5558,195.91,195.4,195.99,195.27,1706112000000,31842
4223891.0,195.5726,195.41,195.86,195.9,195.345,1706113800000,26548
1895666.0,195.7082,195.86,195.75,195.896,195.51,1706115600000,23863
2188623.0,195.9281,195.7527,195.745,196.08,195.74,1706117400000,24734
3171401.0,195.4257,195.74,195.655,195.74,195.215,1706119200000,30903
2219044.0,195.3483,195.66,195.2899,195.6601,195.14,1706121000000,24058
2382441.0,195.0458,195.2818,194.81,195.39,194.69,1706122800000,27376
2194335.0,194.9641,194.81,194.91,195.2182,194.76,1706124600000,25233
2551611.0,194.7995,194.91,194.6567,195.13,194.55,1706126400000,30834
4955005.0,194.6696,194.6599,194.51,195.1,194.34,1706128200000,54192
3792704.0,194.4909,194.5,194.06,194.54,193.91,1706130000000,2580
44703.0,194.2772,194.13,194.26,194.5,194.06,1706131800000,838
45732.0,194.3476,194.18,194.08,194.2,194.06,1706133600000,522
10959.0,194.0737,194.14,194.07,194.14,194.03,1706135400000,349
14541.0,193.9904,194.05,193.87,194.09,193.87,1706137200000,359
17358.0,193.9732,193.879,194.1,194.1,193.82,1706139000000,440
7522.0,194.0213,194.1,194.0,194.15,193.96,1706140800000,201
17212.0,193.9603,193.97,193.91,194.04,193.9,1706142600000,337
16628.0,193.7039,194.0,193.42,194.0,193.42,1706173200000,629
13598.0,193.5539,193.45,193.66,193.79,193.45,1706175000000,354
8608.0,193.5857,193.57,193.67,193.71,193.5,1706176800000,267
3354.0,193.6292,193.62,193.64,193.65,193.6,1706178600000,84
3452.0,193.5846,193.6,193.59,193.6,193.53,1706180400000,90
17311.0,193.7266,193.59,193.99,194.0,193.55,1706182200000,496
47667.0,194.155,194.0,194.13,194.5,193.91,1706184000000,1239
16950.0,194.0525,194.11,193.94,194.17,193.89,1706185800000,489
105025.0,194.0689,194.23,194.05,194.5,193.6095,1706187600000,2989
199965.0,194.8165,194.01,194.9,195.09,193.88,1706189400000,3525
187076.0,194.9309,194.9326,195.2,195.2,194.45,1706191200000,3632
5336005.0,195.112,195.22,194.8101,195.64,194.6903,1706193000000,64459
3118258.0,195.0599,194.82,195.355,195.39,194.63,1706194800000,100648
3556970.0,195.4299,195.36,195.4702,195.63,195.14,1706196600000,90022
2665423.0,195.518,195.48,195.84,195.87,195.16,1706198400000,30833
3238594.0,195.9874,195.84,195.958,196.2675,195.4082,1706200200000,34705
2627330.0,195.8183,195.96,195.74,196.056,195.53,1706202000000,30651
1899543.0,195.711,195.75,195.805,195.87,195.54,1706203800000,24334
5893269.0,194.9684,195.805,194.71,195.9574,194.1,1706205600000,60923
2983328.0,194.5785,194.705,194.125,194.935,194.05,1706207400000,32746
2803149.0,193.9211,194.12,193.9111,194.12,193.7517,1706209200000,32473
2902044.0,193.4925,193.915,193.56,194.01,193.1125,1706211000000,33718
2302436.0,193.8644,193.55,193.8535,194.13,193.45,1706212800000,28583
5031689.0,193.9845,193.855,194.19,194.31,193.76,1706214600000,57228
4388826.0,194.1791,194.17,194.38,194.55,194.1,1706216400000,3048
74152.0,194.3538,194.38,194.21,194.49,194.17,1706218200000,913
15069.0,194.1745,194.2,194.11,194.38,194.05,1706220000000,388
104184.0,194.1526,194.1,194.15,194.2,193.88,1706221800000,414
34422.0,194.011,193.9,193.8,194.17,193.8,1706223600000,546
15294.0,193.9164,193.8,194.0003,194.09,193.75,1706225400000,442
12215.0,193.9627,194.08,193.9,194.1,193.82,1706227200000,379
30496.0,194.0126,193.98,194.17,194.17,193.85,1706229000000,530
18804.0,193.4137,193.31,193.67,193.69,193.07,1706259600000,473
17521.0,193.8247,193.54,193.9,193.91,193.51,1706261400000,360
17253.0,193.9767,193.9,194.1,194.17,193.9,1706263200000,288
4512.0,194.1242,194.1,194.0,194.16,194.0,1706265000000,110
8697.0,193.9885,194.02,194.15,194.15,193.79,1706266800000,246
21077.0,194.2127,194.16,194.35,194.35,194.13,1706268600000,404
29942.0,194.3881,194.35,194.43,194.5,194.2,1706270400000,601
29674.0,194.5196,194.42,194.5,194.7,194.38,1706272200000,562
92342.0,194.3002,194.37,194.6,194.7,193.0,1706274000000,2836
162645.0,194.5125,194.62,194.38,194.8599,194.25,1706275800000,2182
158346.0,194.1093,194.28,194.23,194.35,193.8,1706277600000,2299
4735325.0,194.148,194.27,194.615,194.65,193.75,1706279400000,54214
2876036.0,194.4992,194.64,194.685,194.76,194.19,1706281200000,97711
2184900.0,194.5283,194.69,194.525,194.745,194.36,1706283000000,83565
1680099.0,194.4511,194.52,194.39,194.57,194.37,1706284800000,22698
1999223.0,194.1231,194.4,194.0401,194.475,193.91,1706286600000,23625
1732121.0,193.8753,194.04,193.72,194.08,193.6,1706288400000,21292
4008417.0,192.9168,193.7001,192.4678,193.71,192.46,1706290200000,37330
2138967.0,192.542,192.46,192.66,192.76,192.27,1706292000000,24282
1886756.0,192.4481,192.66,192.451,192.73,192.27,1706293800000,22843
1488443.0,192.4933,192.455,192.4751,192.65,192.34,1706295600000,19255
1621082.0,192.7277,192.48,192.91,192.97,192.37,1706297400000,20734
1846248.0,192.6841,192.92,192.425,192.975,192.34,1706299200000,23059
6903604.0,192.2358,192.425,192.42,192.59,191.94,1706301000000,65379
2860941.0,192.4059,192.42,192.3,192.45,192.02,1706302800000,2368
151434.0,192.3209,192.3,192.29,192.42,192.19,1706304600000,1381
28644.0,192.2542,192.28,192.3,192.3,192.18,1706306400000,571
15601.0,192.2447,192.3,192.24,192.3,192.2,1706308200000,308
15991.0,192.2359,192.21,192.22,192.24,192.21,1706310000000,204
8787.0,192.1403,192.22,192.1001,192.2731,192.1,1706311800000,229
9980.0,192.2171,192.19,192.3,192.3,192.15,1706313600000,188
12876.0,192.2546,192.3,192.28,192.31,192.2,1706315400000,207
28619.0,192.35,192.2,192.28,192.99,192.13,1706518800000,667
7527.0,192.0945,192.28,192.02,192.28,192.02,1706520600000,194
11869.0,192.045,192.02,192.19,192.19,191.98,1706522400000,376
5716.0,192.2212,192.2,192.2,192.28,192.2,1706524200000,175
5109.0,192.1816,192.2,192.28,192.28,192.05,1706526000000,152
1359.0,192.2011,192.2,192.19,192.2,192.17,1706527800000,57
40095.0,192.432,192.3,192.45,192.6,192.21,1706529600000,793
13006.0,192.366,192.45,192.35,192.45,192.3,1706531400000,362
78133.0,192.3149,192.3,192.21,192.66,192.16,1706533200000,2355
45210.0,192.075,192.2,191.95,192.21,191.95,1706535000000,1300
146942.0,192.0697,191.9467,191.99,192.2,191.85,1706536800000,2705
7795586.0,190.9685,192.01,190.7744,192.178,189.58,1706538600000,99845
3581035.0,190.8484,190.78,190.87,191.255,190.49,1706540400000,100211
2657201.0,190.8615,190.87,190.5901,192.0,190.5811,1706542200000,118998
2135947.0,190.7021,190.59,190.69,191.0284,190.405,1706544000000,35897
2146364.0,190.6056,190.685,190.775,190.825,190.4,1706545800000,21593
1965855.0,190.8838,190.78,191.03,191.1389,190.72,1706547600000,20331
1450061.0,191.0045,191.035,191.05,191.16,190.78,1706549400000,19441
1254464.0,191.1381,191.07,191.25,191.29,190.9333,1706551200000,16271
1401111.0,191.2994,191.26,191.27,191.39,191.21,1706553000000,18953
1664155.0,191.4665,191.27,191.535,191.62,191.24,1706554800000,18524
2429739.0,191.4618,191.5356,191.375,191.67,191.28,1706556600000,23702
3337228.0,191.7914,191.38,191.935,192.2,191.37,1706558400000,36396
5063049.0,191.8025,191.935,191.78,192.105,191.39,1706560200000,50600
2901404.0,191.7287,191.73,191.58,191.74,191.52,1706562000000,1498
48487.0,191.4576,191.58,191.39,191.61,191.3,1706563800000,1206
44266.0,191.547,191.39,191.48,191.73,191.37,1706565600000,653
41126.0,191.6312,191.49,191.54,191.73,191.41,1706567400000,527
47690.0,191.3089,191.51,191.27,191.51,191.24,1706569200000,690
20609.0,191.1569,191.27,191.11,191.31,191.04,1706571000000,671
19569.0,191.0072,191.15,191.08,191.15,190.88,1706572800000,632
24740.0,190.9841,191.02,190.88,191.1094,190.88,1706574600000,761
18126.0,190.6372,190.91,190.4,190.91,190.39,1706605200000,536
13090.0,190.4256,190.38,190.5,190.5,190.37,1706607000000,355
5846.0,190.6242,190.5,190.7,190.76,190.5,1706608800000,200
3296.0,190.5595,190.7,190.43,190.7,190.42,1706610600000,110
8282.0,190.4293,190.4,190.5,190.5,190.39,1706612400000,259
5861.0,190.5948,190.6,190.51,190.66,190.51,1706614200000,177
30588.0,190.6176,190.57,190.73,190.75,190.51,1706616000000,893
31525.0,190.6354,190.7,190.55,190.75,190.55,1706617800000,571
93150.0,190.5481,190.5115,190.4702,191.2,190.25,1706619600000,3873
34622.0,190.5609,190.61,190.55,190.75,190.43,1706621400000,1087
133096.0,190.5798,190.55,190.94,190.96,190.35,1706623200000,2640
5188501.0,191.1694,190.94,191.11,191.8,190.68,1706625000000,59947
5277519.0,190.456,191.1,189.95,191.17,189.46,1706626800000,124127
7169894.0,189.1268,189.93,188.49,190.25,188.22,1706628600000,132903
5311185.0,188.3613,188.4898,188.6532,188.82,187.865,1706630400000,59999
2343470.0,188.7928,188.655,188.7201,188.94,188.57,1706632200000,29776
2452977.0,188.612,188.73,188.41,188.93,188.23,1706634000000,30913
2474799.0,188.1622,188.4,187.8702,188.49,187.87,1706635800000,31031
2263559.0,188.1201,187.8713,188.564,188.57,187.68,1706637600000,27544
1984452.0,188.2446,188.56,188.02,188.6399,187.99,1706639400000,23640
2845823.0,187.699,188.02,187.845,188.0399,187.47,1706641200000,32276
1997943.0,187.9801,187.845,188.23,188.28,187.77,1706643000000,23303
2502344.0,188.0054,188.225,188.07,188.27,187.845,1706644800000,30126
5122484.0,187.9884,188.065,187.98,188.14,187.8,1706646600000,59374
2986491.0,188.0304,188.04,187.67,188.33,187.26,1706648400000,3322
233884.0,187.9945,187.71,188.26,188.34,187.6,1706650200000,2370
90376.0,188.1377,188.33,187.83,188.39,187.82,1706652000000,1747
112395.0,187.7748,187.83,187.5,188.09,187.4,1706653800000,1824
